date.yyyymmdd	Qsim	Qobs	Pobs	Psim	Temp	act.ET	pot.ET	snow	SM	rcharge	STZ	SUZ	SLZ	Q.K0	Q.K1	Q.K2
1970-05-27	0.05	0.05	0.3	0.29	21	2.09	6.08	0	66.9	0	0	0.3	21.7	0	0.018	0.041
1970-05-28	0.05	0.048	0.2	0.17	21.3	2.07	6.16	0	65	0	0	0.3	21.6	0	0.017	0.041
1970-05-29	0.049	0.047	0	-0.02	22.1	2.08	6.41	0	62.9	0	0	0.3	21.5	0	0.016	0.041
1970-05-30	0.049	0.044	0	0.03	22.3	2.03	6.47	0	60.9	0	0	0.3	21.5	0	0.016	0.041
1970-05-31	0.048	0.044	0	-0.06	22	1.94	6.37	0	58.9	0	0	0.3	21.4	0	0.015	0.041
1970-06-01	0.048	0.044	0	-0.03	22	1.87	6.36	0	57	0	0	0.3	21.3	0	0.014	0.04
1970-06-02	0.047	0.043	0	0.09	22.9	1.89	6.65	0	55.2	0	0	0.3	21.2	0	0.014	0.04
1970-06-03	0.047	0.043	0	-0.01	23.6	1.89	6.87	0	53.3	0	0	0.3	21.2	0	0.013	0.04
1970-06-04	0.046	0.043	0.1	0.02	21.3	1.62	6.11	0	51.7	0	0	0.2	21.1	0	0.012	0.04
1970-06-05	0.046	0.043	3.1	3.05	18.3	1.35	5.1	0	53.4	0	0	0.2	21	0	0.012	0.04
1970-06-06	0.046	0.044	2.5	2.42	14.3	1.02	3.73	0	54.8	0	0	0.2	21	0	0.011	0.04
1970-06-07	0.045	0.045	5.4	5.46	15.3	1.16	4.03	0	59.1	0	0	0.3	21	0	0.012	0.04
1970-06-08	0.045	0.046	2.1	2.03	15.5	1.23	4.06	0	59.9	0	0	0.3	20.9	0	0.012	0.039
1970-06-09	0.045	0.047	0.2	0.09	18.1	1.49	4.92	0	58.5	0	0	0.3	20.8	0	0.012	0.039
1970-06-10	0.045	0.047	0.1	0.1	20.6	1.7	5.76	0	56.9	0	0	0.2	20.8	0	0.012	0.039
1970-06-11	0.045	0.048	0.1	0.13	21.4	1.73	6.02	0	55.3	0	0	0.2	20.7	0	0.012	0.039
1970-06-12	0.045	0.048	0.1	0.03	21	1.63	5.85	0	53.7	0	0	0.2	20.6	0	0.011	0.039
1970-06-13	0.044	0.048	0	0	20.2	1.5	5.54	0	52.2	0	0	0.2	20.6	0	0.011	0.039
1970-06-14	0.044	0.047	0.1	0.16	19.3	1.36	5.19	0	51	0	0	0.2	20.5	0	0.01	0.039
1970-06-15	0.043	0.047	0	-0.04	18.7	1.26	4.93	0	49.7	0	0	0.2	20.4	0	0.01	0.039
1970-06-16	0.043	0.047	0.1	0.13	17.6	1.13	4.51	0	48.7	0	0	0.2	20.4	0	0.009	0.039
1970-06-17	0.043	0.046	1.7	1.66	15.9	0.96	3.87	0	49.4	0	0	0.2	20.3	0	0.009	0.038
1970-06-18	0.043	0.045	0.3	0.23	15.6	0.93	3.74	0	48.7	0	0	0.2	20.3	0	0.009	0.038
1970-06-19	0.042	0.045	0	0.07	17.4	1.07	4.37	0	47.7	0	0	0.2	20.2	0	0.008	0.038
1970-06-20	0.042	0.043	0	-0.07	19.5	1.23	5.12	0	46.4	0	0	0.2	20.1	0	0.008	0.038
1970-06-21	0.042	0.042	0.1	0.17	21.6	1.37	5.87	0	45.2	0	0	0.2	20.1	0	0.008	0.038
1970-06-22	0.041	0.042	2.4	2.29	21.9	1.39	5.96	0	46.1	0	0	0.2	20	0	0.007	0.038
1970-06-23	0.041	0.041	0.4	0.45	21.5	1.35	5.8	0	45.2	0	0	0.2	19.9	0	0.007	0.038
1970-06-24	0.041	0.04	0.2	0.06	22	1.36	5.96	0	43.9	0	0	0.1	19.9	0	0.007	0.038
1970-06-25	0.041	0.039	0	0.08	22.8	1.38	6.24	0	42.6	0	0	0.1	19.8	0	0.007	0.038
1970-06-26	0.041	0.037	0.1	0.04	22.9	1.34	6.26	0	41.3	0	0	0.1	19.7	0	0.006	0.037
